dataset_id,case_id,delta_dice
Task007_Pancreas,pancreas_095,0.0111607499534124
Task007_Pancreas,pancreas_096,-0.0013529900868909
Task007_Pancreas,pancreas_098,-0.000741636225346
Task007_Pancreas,pancreas_099,0.0047472368979135
Task007_Pancreas,pancreas_100,-0.0033227905571718
Task007_Pancreas,pancreas_101,-0.0001459579936453
Task007_Pancreas,pancreas_102,0.0006631468504535
Task007_Pancreas,pancreas_103,0.0030622969030345
Task007_Pancreas,pancreas_104,0.0011770108747787
Task007_Pancreas,pancreas_105,-0.0644909071110491
Task007_Pancreas,pancreas_106,-0.0052792715519867
Task007_Pancreas,pancreas_107,0.0024513426046763
Task007_Pancreas,pancreas_109,0.0323446065687476
Task007_Pancreas,pancreas_110,0.0042068052881347
Task007_Pancreas,pancreas_111,0.0025874052695258
Task007_Pancreas,pancreas_113,0.0012603795406761
Task007_Pancreas,pancreas_114,1.0469732484419405e-05
Task007_Pancreas,pancreas_117,-0.0048239620923825
Task007_Pancreas,pancreas_119,0.131649479479911
Task007_Pancreas,pancreas_120,-0.1031752695107871
Task007_Pancreas,pancreas_122,0.003309952678855
Task007_Pancreas,pancreas_124,2.264926474226936e-05
Task007_Pancreas,pancreas_125,0.0016251252048814
Task007_Pancreas,pancreas_126,0.0543291079136717
Task007_Pancreas,pancreas_127,0.0008220489215204
Task007_Pancreas,pancreas_129,0.0150035265010602
Task007_Pancreas,pancreas_130,0.0620240386540461
Task007_Pancreas,pancreas_131,0.000137123929591
Task007_Pancreas,pancreas_135,0.0044320434038702
Task007_Pancreas,pancreas_137,-0.0001768096382475
Task007_Pancreas,pancreas_138,0.0063357489938487
Task007_Pancreas,pancreas_140,0.0004367984753763
Task007_Pancreas,pancreas_145,-0.0020721308368208
Task007_Pancreas,pancreas_147,-0.0254800563138504
Task007_Pancreas,pancreas_148,0.0006547849723448
Task007_Pancreas,pancreas_149,0.0027948216148363
Task007_Pancreas,pancreas_155,0.0014197520778792
Task007_Pancreas,pancreas_157,0.001378443079172
Task007_Pancreas,pancreas_158,-0.0064989249950562
Task007_Pancreas,pancreas_159,0.0067110987071729
Task007_Pancreas,pancreas_160,0.0043411177787429
Task007_Pancreas,pancreas_165,0.0017870523868169
Task007_Pancreas,pancreas_166,0.0071720826123939
Task007_Pancreas,pancreas_167,-0.0232393764026177
Task007_Pancreas,pancreas_169,-0.0328813907108945
Task007_Pancreas,pancreas_170,0.0061595408959059
Task007_Pancreas,pancreas_172,-0.0051682557777019
Task007_Pancreas,pancreas_173,-0.0031023640300517
Task007_Pancreas,pancreas_175,0.0220190216673435
Task007_Pancreas,pancreas_178,0.0061477902031831
Task007_Pancreas,pancreas_179,-0.0015350444476405
Task007_Pancreas,pancreas_180,-0.000243356549058
Task007_Pancreas,pancreas_181,0.0029491868163784
Task007_Pancreas,pancreas_182,-0.0011190672324952
Task007_Pancreas,pancreas_183,0.0224111226512426
Task007_Pancreas,pancreas_186,-0.0097935706912626
Task007_Pancreas,pancreas_187,-0.0043567564930546
Task007_Pancreas,pancreas_191,-0.0002713319910173
Task007_Pancreas,pancreas_193,-0.0031390754784005
Task007_Pancreas,pancreas_194,0.0360230272602037
Task007_Pancreas,pancreas_196,0.0045434495903751
Task007_Pancreas,pancreas_197,-0.0023941973356195
Task007_Pancreas,pancreas_198,-0.0026629901853407
Task007_Pancreas,pancreas_199,-0.0017014835606603
Task007_Pancreas,pancreas_200,-0.0017828623510449
Task007_Pancreas,pancreas_201,-0.0064939593077142
Task007_Pancreas,pancreas_203,-0.0083670824441303
Task007_Pancreas,pancreas_204,-0.0132505179948421
Task007_Pancreas,pancreas_207,0.0045126205475988
Task007_Pancreas,pancreas_209,0.0059607238395178
Task007_Pancreas,pancreas_210,-0.0064192060236876
Task007_Pancreas,pancreas_211,0.0078381466076878
Task007_Pancreas,pancreas_212,-0.0034653195190352
Task007_Pancreas,pancreas_213,-0.0002826124460398
Task007_Pancreas,pancreas_214,0.0006642148100112
Task007_Pancreas,pancreas_215,0.0655002797252195
Task007_Pancreas,pancreas_217,0.0014111435458189
Task007_Pancreas,pancreas_218,-0.0220499191489467
Task007_Pancreas,pancreas_219,0.0890637923983108
Task007_Pancreas,pancreas_222,-0.0012792211247139
Task007_Pancreas,pancreas_224,0.1289822484731039
Task007_Pancreas,pancreas_225,-0.0316373456338778
Task007_Pancreas,pancreas_226,-0.0034006417830054
Task007_Pancreas,pancreas_227,-0.0006868094513673
Task007_Pancreas,pancreas_228,0.0144942515804417
Task007_Pancreas,pancreas_229,-0.0035864069762264
Task007_Pancreas,pancreas_230,-0.0123941140899763
Task007_Pancreas,pancreas_231,0.0006057984419879
Task007_Pancreas,pancreas_234,0.006444217286312
Task007_Pancreas,pancreas_235,0.0060145939787481
Task007_Pancreas,pancreas_236,-0.0012189607526755
Task007_Pancreas,pancreas_239,0.0052664992098997
Task007_Pancreas,pancreas_241,0.0206107392808935
Task007_Pancreas,pancreas_242,0.0002389256123007
Task007_Pancreas,pancreas_243,-0.0040154445817293
Task007_Pancreas,pancreas_244,-0.0064803417800989
Task007_Pancreas,pancreas_246,-0.015598567987734
Task007_Pancreas,pancreas_247,-0.0046891147079026
Task007_Pancreas,pancreas_249,0.0214109664007564
Task007_Pancreas,pancreas_253,0.0016464595940843
Task007_Pancreas,pancreas_254,-0.0024879325256317
Task007_Pancreas,pancreas_255,7.92553382013006e-05
Task007_Pancreas,pancreas_256,0.0372213635156291
Task007_Pancreas,pancreas_258,-0.0027017671826468
Task007_Pancreas,pancreas_259,-0.0012448830912074
Task007_Pancreas,pancreas_261,0.0011711821378586
Task007_Pancreas,pancreas_262,0.1224372860087732
Task007_Pancreas,pancreas_264,0.0040862661910561
Task007_Pancreas,pancreas_265,-0.0078292376648126
Task007_Pancreas,pancreas_266,0.0177556194480309
Task007_Pancreas,pancreas_267,0.0008900703693111
Task007_Pancreas,pancreas_268,-0.0015830737585675
Task007_Pancreas,pancreas_269,0.1328709116190699
Task007_Pancreas,pancreas_270,0.1017393744534922
Task007_Pancreas,pancreas_274,0.0145823576135957
Task007_Pancreas,pancreas_275,0.0016805964697117
Task007_Pancreas,pancreas_276,0.0040859526321681
Task007_Pancreas,pancreas_277,0.0010336250690342
Task007_Pancreas,pancreas_278,0.0829583512635515
Task007_Pancreas,pancreas_279,0.0365084075472692
Task007_Pancreas,pancreas_280,-0.0023563510889687
Task007_Pancreas,pancreas_283,-0.0156706514978119
Task007_Pancreas,pancreas_284,0.0013789210752502
Task007_Pancreas,pancreas_285,-0.0145507221745035
Task007_Pancreas,pancreas_286,-0.0192757546625704
Task007_Pancreas,pancreas_287,0.0001632331472459
Task007_Pancreas,pancreas_289,-5.686369008084391e-05
Task007_Pancreas,pancreas_290,-0.0012358622137663
Task007_Pancreas,pancreas_291,0.001993396673236
Task007_Pancreas,pancreas_292,-0.0038019247170566
Task007_Pancreas,pancreas_293,-0.0010001271266152
Task007_Pancreas,pancreas_294,0.0015623937554958
Task007_Pancreas,pancreas_295,0.0075355226435324
Task007_Pancreas,pancreas_296,-0.0027839118264985
Task007_Pancreas,pancreas_297,-0.0035092792092241
Task007_Pancreas,pancreas_298,-0.0047276655964907
Task007_Pancreas,pancreas_299,0.0049845246659292
Task007_Pancreas,pancreas_300,0.0211275685404099
Task007_Pancreas,pancreas_301,0.1598647184078763
Task007_Pancreas,pancreas_302,0.0032674405801345
Task007_Pancreas,pancreas_303,0.0063223425247026
Task007_Pancreas,pancreas_304,0.0042321555076159
Task007_Pancreas,pancreas_305,-0.1104507714499235
Task007_Pancreas,pancreas_308,-0.0045392163078421
Task007_Pancreas,pancreas_309,-0.0024943032687533
Task007_Pancreas,pancreas_310,0.0945877867326324
Task007_Pancreas,pancreas_311,-0.0061412148894535
Task007_Pancreas,pancreas_312,0.0097530973050363
Task007_Pancreas,pancreas_313,0.1016821100345158
Task007_Pancreas,pancreas_315,-0.0046224724859189
Task007_Pancreas,pancreas_316,0.0294011336454504
Task007_Pancreas,pancreas_318,-0.0013763325672024
Task007_Pancreas,pancreas_320,-0.0040738399020254
Task007_Pancreas,pancreas_321,0.0110960583082033
Task007_Pancreas,pancreas_323,-0.0113932519839295
Task007_Pancreas,pancreas_325,-0.0013525170909582
Task007_Pancreas,pancreas_326,-0.0132597021913833
Task007_Pancreas,pancreas_327,-0.0060259420203306
Task007_Pancreas,pancreas_328,0.0326096769818561
Task007_Pancreas,pancreas_329,0.0103915161332314
Task007_Pancreas,pancreas_330,0.0077995287012723
Task007_Pancreas,pancreas_331,-0.0018634344212773
Task007_Pancreas,pancreas_333,0.0284452058137663
Task007_Pancreas,pancreas_334,0.117072557771518
Task007_Pancreas,pancreas_336,-0.0030174289990602
Task007_Pancreas,pancreas_339,-0.0043441161235922
Task007_Pancreas,pancreas_342,0.0790208458749875
Task007_Pancreas,pancreas_343,-0.0238387506644353
Task007_Pancreas,pancreas_344,0.0224041486186585
Task007_Pancreas,pancreas_345,-0.0027131653972561
Task007_Pancreas,pancreas_346,0.0132011358960117
Task007_Pancreas,pancreas_347,0.0021061178365174
Task007_Pancreas,pancreas_348,-0.0167928886887125
Task007_Pancreas,pancreas_350,0.0009433061038404
Task007_Pancreas,pancreas_351,-0.0033959157061419
Task007_Pancreas,pancreas_354,-0.0001254767374979
Task007_Pancreas,pancreas_355,0.0173877007426672
Task007_Pancreas,pancreas_356,0.0207094655115882
Task007_Pancreas,pancreas_357,0.0084762770857087
Task007_Pancreas,pancreas_358,-0.0001320745881865
Task007_Pancreas,pancreas_360,-0.0177618648036748
Task007_Pancreas,pancreas_361,0.2226825280450409
Task007_Pancreas,pancreas_362,0.0028507311891212
Task007_Pancreas,pancreas_364,0.0041871186126924
Task007_Pancreas,pancreas_365,-0.0022012291058637
Task007_Pancreas,pancreas_366,0.003550471677076
Task007_Pancreas,pancreas_367,0.0015879969715405
Task007_Pancreas,pancreas_369,-0.000113206568839
Task007_Pancreas,pancreas_370,0.0662120004420931
Task007_Pancreas,pancreas_372,0.0522262609813721
Task007_Pancreas,pancreas_374,0.028143532754163
Task007_Pancreas,pancreas_375,0.0096205650918799
Task007_Pancreas,pancreas_376,-0.0064415570374074
Task007_Pancreas,pancreas_377,0.0081999050441923
Task007_Pancreas,pancreas_378,-0.0781919251588687
Task007_Pancreas,pancreas_379,0.0015490271526656
Task007_Pancreas,pancreas_380,-0.0004449384678307
Task007_Pancreas,pancreas_382,0.0003256730556553
Task007_Pancreas,pancreas_385,-0.0365715745247057
Task007_Pancreas,pancreas_386,0.00147809755486
Task007_Pancreas,pancreas_387,0.034772839984701
Task007_Pancreas,pancreas_388,0.0903249065754701
Task007_Pancreas,pancreas_389,-0.0018561671058021
Task007_Pancreas,pancreas_391,0.0703240145607471
Task007_Pancreas,pancreas_392,-0.0011842206283274
Task007_Pancreas,pancreas_393,0.0051019763975457
Task007_Pancreas,pancreas_395,-0.0023463468920934
Task007_Pancreas,pancreas_398,-0.0052975306324409
Task007_Pancreas,pancreas_399,0.0073002903082862
Task007_Pancreas,pancreas_400,0.0741335152308538
Task007_Pancreas,pancreas_401,0.0038679206698124
Task007_Pancreas,pancreas_402,0.0428985181617135
Task007_Pancreas,pancreas_404,0.0042380141784155
Task007_Pancreas,pancreas_405,0.0001583341593022
Task007_Pancreas,pancreas_406,-0.0745052769956186
Task007_Pancreas,pancreas_409,0.2353645407482676
Task007_Pancreas,pancreas_410,0.0946595040212311
Task007_Pancreas,pancreas_411,0.0432323722213906
Task007_Pancreas,pancreas_412,-0.0006903429385884
Task007_Pancreas,pancreas_413,0.0871880082283509
Task007_Pancreas,pancreas_414,-0.0031177068597446
Task007_Pancreas,pancreas_415,0.0073227395898158
Task007_Pancreas,pancreas_416,0.1288485155897593
Task007_Pancreas,pancreas_418,-0.0020312376917107
Task007_Pancreas,pancreas_419,0.0787824064766111
Task007_Pancreas,pancreas_421,0.0396695518816575
Task008_HepaticVessel,hepaticvessel_001,0.0036826406447537
Task008_HepaticVessel,hepaticvessel_002,0.0111498067005276
Task008_HepaticVessel,hepaticvessel_004,0.0044388916006605
Task008_HepaticVessel,hepaticvessel_005,0.0756605491530258
Task008_HepaticVessel,hepaticvessel_007,-0.0003435746753878
Task008_HepaticVessel,hepaticvessel_008,0.0104542391564712
Task008_HepaticVessel,hepaticvessel_010,-0.0071583893802844
Task008_HepaticVessel,hepaticvessel_011,-0.0019144425379064
Task008_HepaticVessel,hepaticvessel_013,0.0076180388285391
Task008_HepaticVessel,hepaticvessel_016,0.0214191266226388
Task008_HepaticVessel,hepaticvessel_018,0.0179727970361081
Task008_HepaticVessel,hepaticvessel_019,0.0115030845551151
Task008_HepaticVessel,hepaticvessel_020,0.0040842271393688
Task008_HepaticVessel,hepaticvessel_022,0.008557380381764
Task008_HepaticVessel,hepaticvessel_023,0.0116421625484237
Task008_HepaticVessel,hepaticvessel_025,-0.000192810365621
Task008_HepaticVessel,hepaticvessel_026,-0.058713789817395
Task008_HepaticVessel,hepaticvessel_027,0.0090917434204814
Task008_HepaticVessel,hepaticvessel_028,-0.0005923929830575
Task008_HepaticVessel,hepaticvessel_029,0.0094852366853321
Task008_HepaticVessel,hepaticvessel_030,0.0239540258828416
Task008_HepaticVessel,hepaticvessel_031,0.0024924331843094
Task008_HepaticVessel,hepaticvessel_032,0.0010983169490049
Task008_HepaticVessel,hepaticvessel_033,-0.0152113011875396
Task008_HepaticVessel,hepaticvessel_039,-0.0165315962975564
Task008_HepaticVessel,hepaticvessel_040,-0.0095769304474746
Task008_HepaticVessel,hepaticvessel_042,0.0052699674892483
Task008_HepaticVessel,hepaticvessel_044,0.0522276699693049
Task008_HepaticVessel,hepaticvessel_046,-0.001558354909252
Task008_HepaticVessel,hepaticvessel_049,0.0061399766337124
Task008_HepaticVessel,hepaticvessel_050,-0.0045949857209518
Task008_HepaticVessel,hepaticvessel_051,0.0137535221261009
Task008_HepaticVessel,hepaticvessel_052,-0.0081527818178769
Task008_HepaticVessel,hepaticvessel_053,0.0494112978205555
Task008_HepaticVessel,hepaticvessel_057,0.0165208635622073
Task008_HepaticVessel,hepaticvessel_058,-0.0070338737522535
Task008_HepaticVessel,hepaticvessel_059,0.0028042804306003
Task008_HepaticVessel,hepaticvessel_061,0.006440366129547
Task008_HepaticVessel,hepaticvessel_062,0.1830913199474117
Task008_HepaticVessel,hepaticvessel_065,-8.496004023905712e-05
Task008_HepaticVessel,hepaticvessel_066,0.0009877639555948
Task008_HepaticVessel,hepaticvessel_067,0.0033311979337581
Task008_HepaticVessel,hepaticvessel_068,0.0035811365993343
Task008_HepaticVessel,hepaticvessel_070,0.0065814185773763
Task008_HepaticVessel,hepaticvessel_071,0.0047319063444672
Task008_HepaticVessel,hepaticvessel_072,0.0290384942084462
Task008_HepaticVessel,hepaticvessel_075,-0.0002274795743775
Task008_HepaticVessel,hepaticvessel_077,-0.0035594629974613
Task008_HepaticVessel,hepaticvessel_078,-0.0104812197030315
Task008_HepaticVessel,hepaticvessel_079,0.0041155770439701
Task008_HepaticVessel,hepaticvessel_080,0.0003381987373114
Task008_HepaticVessel,hepaticvessel_081,0.0154525439889635
Task008_HepaticVessel,hepaticvessel_082,-0.0093673526643616
Task008_HepaticVessel,hepaticvessel_083,-0.0010916041077829
Task008_HepaticVessel,hepaticvessel_084,0.0167546582776118
Task008_HepaticVessel,hepaticvessel_085,-0.0172326731842102
Task008_HepaticVessel,hepaticvessel_086,0.0245389799557653
Task008_HepaticVessel,hepaticvessel_087,0.00557384812191
Task008_HepaticVessel,hepaticvessel_088,0.0095555753221735
Task008_HepaticVessel,hepaticvessel_089,-0.0025303578046025
Task008_HepaticVessel,hepaticvessel_090,0.0147784207862704
Task008_HepaticVessel,hepaticvessel_091,0.0469861405893433
Task008_HepaticVessel,hepaticvessel_092,0.0092354849580009
Task008_HepaticVessel,hepaticvessel_093,0.0045838712628899
Task008_HepaticVessel,hepaticvessel_094,-0.0069055265538181
Task008_HepaticVessel,hepaticvessel_096,0.0049623941661213
Task008_HepaticVessel,hepaticvessel_097,-0.0114860671646745
Task008_HepaticVessel,hepaticvessel_098,0.0041823489358611
Task008_HepaticVessel,hepaticvessel_100,0.1346838361145026
Task008_HepaticVessel,hepaticvessel_102,-0.0009691148756401
Task008_HepaticVessel,hepaticvessel_103,-0.0152321207881427
Task008_HepaticVessel,hepaticvessel_104,-0.0023751540148471
Task008_HepaticVessel,hepaticvessel_108,0.0040372137531564
Task008_HepaticVessel,hepaticvessel_110,-0.0030957669000405
Task008_HepaticVessel,hepaticvessel_111,0.0510472032156774
Task008_HepaticVessel,hepaticvessel_112,0.0008326096815002
Task008_HepaticVessel,hepaticvessel_113,0.004036583206271
Task008_HepaticVessel,hepaticvessel_115,0.0377565653296189
Task008_HepaticVessel,hepaticvessel_116,0.0014077922443591
Task008_HepaticVessel,hepaticvessel_117,-0.0103483249781139
Task008_HepaticVessel,hepaticvessel_119,-0.0040853128225996
Task008_HepaticVessel,hepaticvessel_121,-0.0066481819748152
Task008_HepaticVessel,hepaticvessel_123,-0.0611650187728041
Task008_HepaticVessel,hepaticvessel_124,-0.0147983078780109
Task008_HepaticVessel,hepaticvessel_125,-0.0056019040051248
Task008_HepaticVessel,hepaticvessel_127,-0.006132292641849
Task008_HepaticVessel,hepaticvessel_128,-0.0024742118679278
Task008_HepaticVessel,hepaticvessel_129,-0.0017406445620709
Task008_HepaticVessel,hepaticvessel_131,-0.0018205221746344
Task008_HepaticVessel,hepaticvessel_132,-0.0084520851278865
Task008_HepaticVessel,hepaticvessel_133,-0.0014125940422851
Task008_HepaticVessel,hepaticvessel_136,-0.0049876374555877
Task008_HepaticVessel,hepaticvessel_137,0.0001760274160201
Task008_HepaticVessel,hepaticvessel_138,-0.0119149891223067
Task008_HepaticVessel,hepaticvessel_139,-0.007569483816522
Task008_HepaticVessel,hepaticvessel_140,-0.0090174769525759
Task008_HepaticVessel,hepaticvessel_141,0.0040600524135079
Task008_HepaticVessel,hepaticvessel_142,0.1084577221609207
Task008_HepaticVessel,hepaticvessel_144,-0.013148898539208
Task008_HepaticVessel,hepaticvessel_145,0.0007474712077659
Task008_HepaticVessel,hepaticvessel_146,-0.0295269858655445
Task008_HepaticVessel,hepaticvessel_147,-0.0075116906575025
Task008_HepaticVessel,hepaticvessel_148,-0.0097343563746615
Task008_HepaticVessel,hepaticvessel_150,-0.0023536856775523
Task008_HepaticVessel,hepaticvessel_151,0.0050082404922572
Task008_HepaticVessel,hepaticvessel_154,-0.0018622833722261
Task008_HepaticVessel,hepaticvessel_157,0.0037705667013757
Task008_HepaticVessel,hepaticvessel_158,0.0041846018413513
Task008_HepaticVessel,hepaticvessel_159,0.0266636758820747
Task008_HepaticVessel,hepaticvessel_160,0.0111787929900835
Task008_HepaticVessel,hepaticvessel_161,0.0246574413107335
Task008_HepaticVessel,hepaticvessel_163,0.0039333194083657
Task008_HepaticVessel,hepaticvessel_164,-0.0048134454579018
Task008_HepaticVessel,hepaticvessel_165,0.0147295096981856
Task008_HepaticVessel,hepaticvessel_166,-0.0023788611185088
Task008_HepaticVessel,hepaticvessel_167,0.0155181632558244
Task008_HepaticVessel,hepaticvessel_171,0.0195031557524496
Task008_HepaticVessel,hepaticvessel_172,0.0391902355165189
Task008_HepaticVessel,hepaticvessel_173,0.026432989368651
Task008_HepaticVessel,hepaticvessel_174,0.0058331980308469
Task008_HepaticVessel,hepaticvessel_175,-0.0063504102449029
Task008_HepaticVessel,hepaticvessel_177,-0.0010497512893259
Task008_HepaticVessel,hepaticvessel_178,-0.0122076139811104
Task008_HepaticVessel,hepaticvessel_179,-0.0028443588295996
Task008_HepaticVessel,hepaticvessel_181,0.018985613408029
Task008_HepaticVessel,hepaticvessel_183,-0.001669611079303
Task008_HepaticVessel,hepaticvessel_184,-0.0035428701254166
Task008_HepaticVessel,hepaticvessel_185,0.0099481045421401
Task008_HepaticVessel,hepaticvessel_186,0.0072116620387719
Task008_HepaticVessel,hepaticvessel_189,0.0082585738629611
Task008_HepaticVessel,hepaticvessel_192,-0.0388881470466085
Task008_HepaticVessel,hepaticvessel_193,-0.0148632206011773
Task008_HepaticVessel,hepaticvessel_194,-0.0046518002282862
Task008_HepaticVessel,hepaticvessel_195,0.028132268397605
Task008_HepaticVessel,hepaticvessel_196,0.020329866242903
Task008_HepaticVessel,hepaticvessel_197,-0.0297796778244952
Task008_HepaticVessel,hepaticvessel_198,0.0086456605151066
Task008_HepaticVessel,hepaticvessel_199,0.0109276844330494
Task008_HepaticVessel,hepaticvessel_200,0.0187052914550385
Task008_HepaticVessel,hepaticvessel_201,0.002057466794354
Task008_HepaticVessel,hepaticvessel_203,0.0232548508096468
Task008_HepaticVessel,hepaticvessel_206,0.017069889754456
Task008_HepaticVessel,hepaticvessel_207,0.0191725917966659
Task008_HepaticVessel,hepaticvessel_208,0.0053463970626903
Task008_HepaticVessel,hepaticvessel_209,0.0092203391599834
Task008_HepaticVessel,hepaticvessel_210,0.0356535956085155
Task008_HepaticVessel,hepaticvessel_211,0.0105718345820832
Task008_HepaticVessel,hepaticvessel_213,0.0519295652215382
Task008_HepaticVessel,hepaticvessel_214,0.0118375283283155
Task008_HepaticVessel,hepaticvessel_215,0.0142695431091929
Task008_HepaticVessel,hepaticvessel_217,0.0042398214179898
Task008_HepaticVessel,hepaticvessel_218,0.0079170477348525
Task008_HepaticVessel,hepaticvessel_219,0.0202090133225822
Task008_HepaticVessel,hepaticvessel_221,-0.0122627707374782
Task008_HepaticVessel,hepaticvessel_222,0.0031619724772592
Task008_HepaticVessel,hepaticvessel_223,0.0326884684199261
Task008_HepaticVessel,hepaticvessel_224,-0.0002137461648767
Task008_HepaticVessel,hepaticvessel_225,-0.0148686721973476
Task008_HepaticVessel,hepaticvessel_227,-0.0050824292416208
Task008_HepaticVessel,hepaticvessel_229,-0.004111571347267
Task008_HepaticVessel,hepaticvessel_230,0.0050394750927857
Task008_HepaticVessel,hepaticvessel_231,0.0113048399185239
Task008_HepaticVessel,hepaticvessel_233,-0.0011986748574462
Task008_HepaticVessel,hepaticvessel_234,0.0054839940110347
Task008_HepaticVessel,hepaticvessel_235,-0.0198353024252707
Task008_HepaticVessel,hepaticvessel_236,0.004693344231791
Task008_HepaticVessel,hepaticvessel_237,0.0237842288029095
Task008_HepaticVessel,hepaticvessel_238,0.0027547671233743
Task008_HepaticVessel,hepaticvessel_240,-0.0004750004273355
Task008_HepaticVessel,hepaticvessel_242,0.0061020435303067
Task008_HepaticVessel,hepaticvessel_244,0.037889888907503
Task008_HepaticVessel,hepaticvessel_245,-0.0884777682176884
Task008_HepaticVessel,hepaticvessel_246,-0.0028257843716341
Task008_HepaticVessel,hepaticvessel_248,-0.0181574167498138
Task008_HepaticVessel,hepaticvessel_255,0.0219121220331335
Task008_HepaticVessel,hepaticvessel_256,0.0283529446955943
Task008_HepaticVessel,hepaticvessel_258,0.0129433326924359
Task008_HepaticVessel,hepaticvessel_259,-0.0319756400499205
Task008_HepaticVessel,hepaticvessel_262,0.017017376049871
Task008_HepaticVessel,hepaticvessel_263,-0.0106437605192448
Task008_HepaticVessel,hepaticvessel_265,-0.0256922423023802
Task008_HepaticVessel,hepaticvessel_266,-0.0204371173862163
Task008_HepaticVessel,hepaticvessel_268,-0.01587716091225
Task008_HepaticVessel,hepaticvessel_269,-0.0085467262596908
Task008_HepaticVessel,hepaticvessel_270,-0.0106103411113556
Task008_HepaticVessel,hepaticvessel_271,-0.0058706411771691
Task008_HepaticVessel,hepaticvessel_272,0.0060070978335717
Task008_HepaticVessel,hepaticvessel_274,0.0026868515125983
Task008_HepaticVessel,hepaticvessel_275,-0.00819282264217
Task008_HepaticVessel,hepaticvessel_278,-0.0011019286258739
Task008_HepaticVessel,hepaticvessel_279,-0.0162326505384555
Task008_HepaticVessel,hepaticvessel_280,-0.0098447386789888
Task008_HepaticVessel,hepaticvessel_281,-0.0251425532126344
Task008_HepaticVessel,hepaticvessel_282,0.0039202128297204
Task008_HepaticVessel,hepaticvessel_284,0.0036725427163644
Task008_HepaticVessel,hepaticvessel_285,0.0169030872715657
Task008_HepaticVessel,hepaticvessel_286,-0.0044060513752391
Task008_HepaticVessel,hepaticvessel_287,0.1715672122464417
Task008_HepaticVessel,hepaticvessel_289,-0.0243272960618151
Task008_HepaticVessel,hepaticvessel_290,0.000764072525261
Task008_HepaticVessel,hepaticvessel_291,-0.0113041718317979
Task008_HepaticVessel,hepaticvessel_293,0.0029341303527943
Task008_HepaticVessel,hepaticvessel_294,0.0194476571861783
Task008_HepaticVessel,hepaticvessel_296,0.0112782588381314
Task008_HepaticVessel,hepaticvessel_297,0.0117041375064926
Task008_HepaticVessel,hepaticvessel_299,-0.0057994675681474
Task008_HepaticVessel,hepaticvessel_300,-0.0480622903156123
Task008_HepaticVessel,hepaticvessel_303,0.004922636087323
Task008_HepaticVessel,hepaticvessel_305,0.0001234759414959
Task008_HepaticVessel,hepaticvessel_307,-0.0005560931164834
Task008_HepaticVessel,hepaticvessel_308,-0.0898423834575244
Task008_HepaticVessel,hepaticvessel_309,0.0705731570938947
Task008_HepaticVessel,hepaticvessel_314,-0.0168695667360371
Task008_HepaticVessel,hepaticvessel_318,0.0076955035909594
Task008_HepaticVessel,hepaticvessel_319,0.0311165406615235
Task008_HepaticVessel,hepaticvessel_320,-0.0067235401198375
Task008_HepaticVessel,hepaticvessel_321,0.0242889578598271
Task008_HepaticVessel,hepaticvessel_322,0.0096670846333543
Task008_HepaticVessel,hepaticvessel_323,-0.0288171422312644
Task008_HepaticVessel,hepaticvessel_324,-0.0448114200125696
Task008_HepaticVessel,hepaticvessel_325,0.0033121887503044
Task008_HepaticVessel,hepaticvessel_327,-0.0097842747036172
Task008_HepaticVessel,hepaticvessel_329,0.0002421895540324
Task008_HepaticVessel,hepaticvessel_330,0.0201944879366502
Task008_HepaticVessel,hepaticvessel_332,0.0113766755255904
Task008_HepaticVessel,hepaticvessel_333,-0.0173971818143843
Task008_HepaticVessel,hepaticvessel_335,-0.0050040105996549
Task008_HepaticVessel,hepaticvessel_336,0.0107872874326615
Task008_HepaticVessel,hepaticvessel_338,-0.0019746511892951
Task008_HepaticVessel,hepaticvessel_340,-0.0014819557748094
Task008_HepaticVessel,hepaticvessel_341,-0.0199057061179243
Task008_HepaticVessel,hepaticvessel_344,0.0168657270616415
Task008_HepaticVessel,hepaticvessel_345,0.0284309027389448
Task008_HepaticVessel,hepaticvessel_348,0.0005432783660962
Task008_HepaticVessel,hepaticvessel_349,-0.0161141488838371
Task008_HepaticVessel,hepaticvessel_350,-0.0028737605244658
Task008_HepaticVessel,hepaticvessel_353,-0.0030942893622502
Task008_HepaticVessel,hepaticvessel_356,0.0027771904132796
Task008_HepaticVessel,hepaticvessel_358,-0.0010360761140337
Task008_HepaticVessel,hepaticvessel_359,0.0184512967252215
Task008_HepaticVessel,hepaticvessel_361,-0.0127999139908503
Task008_HepaticVessel,hepaticvessel_362,-0.0119278282241528
Task008_HepaticVessel,hepaticvessel_363,0.0241477854272753
Task008_HepaticVessel,hepaticvessel_367,0.0034580203912392
Task008_HepaticVessel,hepaticvessel_368,-0.007961420921589
Task008_HepaticVessel,hepaticvessel_369,-0.0009028711904333
Task008_HepaticVessel,hepaticvessel_371,0.0097971243201103
Task008_HepaticVessel,hepaticvessel_372,0.0007086140745784
Task008_HepaticVessel,hepaticvessel_373,-0.0021551113260753
Task008_HepaticVessel,hepaticvessel_374,0.0046330511584462
Task008_HepaticVessel,hepaticvessel_375,0.0018018666778194
Task008_HepaticVessel,hepaticvessel_378,-0.0047984246894889
Task008_HepaticVessel,hepaticvessel_379,-0.0037195973462526
Task008_HepaticVessel,hepaticvessel_382,0.0368244879845249
Task008_HepaticVessel,hepaticvessel_383,-0.020645769850648
